Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
437953,07/03/2006 11:25:06 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10305,42 HYLAN BOULEVARD,HYLAN BOULEVARD,EDGEWATER STREET,BAY STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/02/2006 11:25:06 AM,07/25/2006 12:03:55 AM,01 STATEN ISLAND,STATEN ISLAND,966356,163319,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61493127802581,-74.06445161758083,"(40.61493127802581, -74.06445161758083)"
439373,07/08/2006 06:39:26 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10312,35 DRUMGOOLE ROAD EAST,DRUMGOOLE ROAD EAST,SALLY COURT,KATHY COURT,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/07/2006 06:39:26 PM,07/30/2006 12:03:29 AM,03 STATEN ISLAND,STATEN ISLAND,936829,142975,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.558982328568504,-74.17066068503674,"(40.558982328568504, -74.17066068503674)"
448148,08/07/2006 09:38:23 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,158 CODY PLACE,CODY PLACE,BEND,HUGUENOT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/06/2006 09:38:23 PM,08/22/2006 12:08:13 AM,03 STATEN ISLAND,STATEN ISLAND,928001,141328,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.554410039133096,-74.20241746110169,"(40.554410039133096, -74.20241746110169)"
431722,06/15/2006 10:29:08 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10307,527 PAGE AVENUE,PAGE AVENUE,JEFFREY PLACE,ESTELLE PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/15/2006 10:29:08 AM,06/30/2006 12:03:45 AM,03 STATEN ISLAND,STATEN ISLAND,919906,125771,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.51165408719751,-74.23140008624627,"(40.51165408719751, -74.23140008624627)"
405623,03/24/2006 10:29:23 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10307,640 PAGE AVENUE,PAGE AVENUE,CAMDEN AVENUE,HYLAN BOULEVARD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,04/23/2006 10:29:23 AM,04/15/2006 12:02:48 AM,03 STATEN ISLAND,STATEN ISLAND,920235,124485,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5081266425692,-74.23020475623697,"(40.5081266425692, -74.23020475623697)"
443950,07/18/2006 11:08:28 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10312,380 POILLON AVENUE,POILLON AVENUE,LYNCH STREET,KENWOOD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/17/2006 11:08:28 AM,08/09/2006 12:02:53 AM,03 STATEN ISLAND,STATEN ISLAND,935876,130864,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52573483526776,-74.17400379389741,"(40.52573483526776, -74.17400379389741)"
447145,08/04/2006 11:29:24 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,25 BARTON AVENUE,BARTON AVENUE,RICHMOND ROAD,NORTH RAILROAD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/03/2006 11:29:24 AM,08/19/2006 12:06:05 AM,02 STATEN ISLAND,STATEN ISLAND,954705,151966,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.583738424788685,-74.10636715884476,"(40.583738424788685, -74.10636715884476)"
448376,08/07/2006 04:10:09 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,158 CODY PLACE,CODY PLACE,BEND,HUGUENOT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/06/2006 04:10:09 PM,08/22/2006 12:08:11 AM,03 STATEN ISLAND,STATEN ISLAND,928001,141328,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.554410039133096,-74.20241746110169,"(40.554410039133096, -74.20241746110169)"
448547,08/07/2006 11:54:54 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10309,15 LOCUST COURT,LOCUST COURT,ROSSVILLE AVENUE,ACORN COURT,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/06/2006 11:54:54 AM,08/22/2006 12:08:10 AM,03 STATEN ISLAND,STATEN ISLAND,925645,139016,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54804880178172,-74.21087569376692,"(40.54804880178172, -74.21087569376692)"
456859,08/24/2006 04:47:02 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10304,940 RICHMOND ROAD,RICHMOND ROAD,RALPH PLACE,SPRING STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/07/2006 04:47:02 PM,09/08/2006 12:08:48 AM,02 STATEN ISLAND,STATEN ISLAND,958565,159256,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60376002328677,-74.09249820961416,"(40.60376002328677, -74.09249820961416)"
457186,08/24/2006 06:26:52 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10310,,,,,MORRISON AVENUE,HART AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,09/23/2006 06:26:52 PM,09/15/2006 12:07:28 AM,01 STATEN ISLAND,STATEN ISLAND,954717,168490,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62909343321974,-74.10639621286134,"(40.62909343321974, -74.10639621286134)"
429417,06/12/2006 02:28:52 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10301, SHERMAN AVENUE,SHERMAN AVENUE,BENZIGER AVENUE,CORSON AVENUE,,,BLOCKFACE,STATEN ISLAND,,N/A,Pending,07/12/2006 02:28:52 PM,07/04/2006 12:02:54 AM,01 STATEN ISLAND,STATEN ISLAND,961806,172081,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63897075891685,-74.0808691911063,"(40.63897075891685, -74.0808691911063)"
430942,06/12/2006 08:47:18 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10306,281 JEFFERSON STREET,JEFFERSON STREET,SEAVER AVENUE,NORTH RAILROAD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/12/2006 08:47:18 AM,07/04/2006 12:03:01 AM,02 STATEN ISLAND,STATEN ISLAND,956011,152475,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58513978440944,-74.10166746195429,"(40.58513978440944, -74.10166746195429)"
420004,05/10/2006 09:31:48 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10303,43 HARBOR ROAD,HARBOR ROAD,RICHMOND TERRACE,SI RAPID TRANSIT,,,ADDRESS,STATEN ISLAND,,N/A,Pending,06/09/2006 09:31:48 AM,06/01/2006 12:02:58 AM,01 STATEN ISLAND,STATEN ISLAND,939781,171012,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63595339183403,-74.16022148231134,"(40.63595339183403, -74.16022148231134)"
431385,06/19/2006 09:42:09 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10309,,,,,STATION AVENUE,SAVO LOOP,INTERSECTION,STATEN ISLAND,,N/A,Pending,07/19/2006 09:42:09 AM,07/11/2006 12:03:16 AM,03 STATEN ISLAND,STATEN ISLAND,922324,129800,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5227301212732,-74.22274112369021,"(40.5227301212732, -74.22274112369021)"
437336,07/02/2006 12:03:51 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10310,97 TAYLOR STREET,TAYLOR STREET,TRINITY PLACE,PARIS COURT,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/01/2006 12:03:51 PM,07/24/2006 12:03:09 AM,01 STATEN ISLAND,STATEN ISLAND,950002,171246,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.636641087854,-74.1233965375853,"(40.636641087854, -74.1233965375853)"
1095244,09/16/2006 01:12:32 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10314,,,,,LAMBERTS LANE,RICHMOND AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,10/16/2006 01:12:32 PM,10/08/2006 12:04:37 AM,02 STATEN ISLAND,STATEN ISLAND,940477,163155,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61439107602481,-74.15766285315436,"(40.61439107602481, -74.15766285315436)"
1136572,12/18/2006 05:19:55 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10301,118 SCRIBNER AVENUE,SCRIBNER AVENUE,BISMARK AVENUE,BRIGHTON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,01/17/2007 05:19:55 PM,01/09/2007 12:02:15 AM,01 STATEN ISLAND,STATEN ISLAND,960380,171717,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6379679289117,-74.08600599795729,"(40.6379679289117, -74.08600599795729)"
1138923,12/22/2006 03:37:59 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10303,3202 RICHMOND TERRACE,RICHMOND TERRACE,RICHMOND COURT,SOUTH AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,01/21/2007 03:37:59 PM,01/13/2007 12:03:53 AM,01 STATEN ISLAND,STATEN ISLAND,938346,172498,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64002481687428,-74.16540187428511,"(40.64002481687428, -74.16540187428511)"
1294637,07/31/2006 03:12:24 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10303,192 GRANDVIEW AVENUE,GRANDVIEW AVENUE,DAVIDSON STREET,SI RAPID TRANSIT,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/30/2006 03:12:24 PM,08/22/2006 12:05:49 AM,01 STATEN ISLAND,STATEN ISLAND,938417,170675,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63502144729854,-74.16513366392293,"(40.63502144729854, -74.16513366392293)"
1310890,04/24/2006 02:39:43 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10306, HYLAN BOULEVARD,HYLAN BOULEVARD,ISABELLA AVENUE,GUYON AVENUE,,,BLOCKFACE,STATEN ISLAND,,N/A,Pending,05/24/2006 02:39:43 PM,05/24/2006 05:54:09 PM,03 STATEN ISLAND,STATEN ISLAND,951023,143625,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.560830995289805,-74.11958199252348,"(40.560830995289805, -74.11958199252348)"
1311103,04/20/2006 09:46:47 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10307,133 MAIN STREET,MAIN STREET,ARTHUR KILL ROAD,EDEN COURT,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/20/2006 09:46:47 AM,05/24/2006 05:53:55 PM,03 STATEN ISLAND,STATEN ISLAND,914876,125833,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.511786368125975,-74.24948999718133,"(40.511786368125975, -74.24948999718133)"
461811,09/11/2006 09:52:44 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10306,303 LINCOLN AVENUE,LINCOLN AVENUE,HYLAN BOULEVARD,BOUNDARY AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,10/11/2006 09:52:44 AM,10/03/2006 12:03:23 AM,02 STATEN ISLAND,STATEN ISLAND,955521,149297,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.576415233974906,-74.10341807482405,"(40.576415233974906, -74.10341807482405)"
473070,10/05/2006 04:15:58 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10314,42 GANSEVOORT BOULEVARD,GANSEVOORT BOULEVARD,VICTORY BOULEVARD,PURDY AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/04/2006 04:15:58 PM,10/27/2006 12:04:32 AM,01 STATEN ISLAND,STATEN ISLAND,948805,162102,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61153803981851,-74.12766134277386,"(40.61153803981851, -74.12766134277386)"
478392,10/23/2006 10:52:04 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,1038 OLYMPIA BOULEVARD,OLYMPIA BOULEVARD,MAPLETON AVENUE,HEMPSTEAD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/06/2006 10:52:04 AM,11/07/2006 12:04:25 AM,02 STATEN ISLAND,STATEN ISLAND,958558,148194,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5733970383401,-74.09248136013468,"(40.5733970383401, -74.09248136013468)"
483041,11/06/2006 01:40:06 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10306,135 OAK AVENUE,OAK AVENUE,ACORN STREET,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Pending,12/06/2006 01:40:06 PM,11/28/2006 12:05:11 AM,03 STATEN ISLAND,STATEN ISLAND,949640,145157,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56503074502022,-74.1245671610611,"(40.56503074502022, -74.1245671610611)"
504395,01/30/2007 10:44:07 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10312,112 BARCLAY AVENUE,BARCLAY AVENUE,SHERIDAN PLACE,MOSELY AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/01/2007 10:44:07 AM,02/21/2007 12:01:35 AM,03 STATEN ISLAND,STATEN ISLAND,935500,136041,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.539942648488775,-74.17539356800694,"(40.539942648488775, -74.17539356800694)"
452327,08/11/2006 10:34:14 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10309, WHEELING AVENUE,WHEELING AVENUE,DEAD END,PARKWOOD AVENUE,,,BLOCKFACE,STATEN ISLAND,,N/A,Pending,09/10/2006 10:34:14 AM,09/02/2006 12:07:08 AM,03 STATEN ISLAND,STATEN ISLAND,927803,131438,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52726266534149,-74.20304748410783,"(40.52726266534149, -74.20304748410783)"
489330,11/27/2006 12:53:24 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10302,1564 CASTLETON AVENUE,CASTLETON AVENUE,RICHMOND AVENUE,FABER STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,12/27/2006 12:53:24 PM,12/19/2006 12:02:24 AM,01 STATEN ISLAND,STATEN ISLAND,946743,171028,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63602952442634,-74.13513757957152,"(40.63602952442634, -74.13513757957152)"
806109,07/28/2006 03:15:19 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10314,10 PENN STREET,PENN STREET,GOWER STREET,ELVIN STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/27/2006 03:15:19 PM,08/19/2006 12:03:26 AM,01 STATEN ISLAND,STATEN ISLAND,949965,161705,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61045292180709,-74.12348139069891,"(40.61045292180709, -74.12348139069891)"
447390,07/26/2006 07:49:34 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10304,1050 TARGEE STREET,TARGEE STREET,HAY STREET,NAPLES STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/25/2006 07:49:34 AM,08/17/2006 12:04:42 AM,02 STATEN ISLAND,STATEN ISLAND,958931,159341,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6039943840916,-74.09118047022824,"(40.6039943840916, -74.09118047022824)"
457200,08/24/2006 04:30:40 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,49 LINCOLN STREET,LINCOLN STREET,AREA PLACE,LA GUARDIA AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/07/2006 04:30:40 PM,09/08/2006 12:08:51 AM,02 STATEN ISLAND,STATEN ISLAND,951230,159315,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60389767102875,-74.11891366746892,"(40.60389767102875, -74.11891366746892)"
468634,09/25/2006 04:39:36 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10312,,,,,HUGUENOT AVENUE,AMBOY ROAD,INTERSECTION,STATEN ISLAND,,N/A,Pending,10/25/2006 04:39:36 PM,10/17/2006 12:04:52 AM,03 STATEN ISLAND,STATEN ISLAND,930949,133127,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.53191810376487,-74.1917442333037,"(40.53191810376487, -74.1917442333037)"
481371,10/30/2006 02:38:46 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10309,89 LORRAINE LOOP,LORRAINE LOOP,BEND,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/29/2006 02:38:46 PM,11/21/2006 12:05:11 AM,03 STATEN ISLAND,STATEN ISLAND,922996,138092,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54549470560427,-74.2203990647573,"(40.54549470560427, -74.2203990647573)"
485468,11/14/2006 12:51:34 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,34 JAQUES AVENUE,JAQUES AVENUE,NEW DORP PLAZA,EDISON STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/28/2006 12:51:34 PM,11/29/2006 12:06:10 AM,02 STATEN ISLAND,STATEN ISLAND,952440,148370,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.573860283558304,-74.11450462244288,"(40.573860283558304, -74.11450462244288)"
464766,09/13/2006 10:58:49 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10308,,,,,OAKDALE STREET,HOLLY AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,10/13/2006 10:58:49 AM,10/05/2006 12:07:24 AM,03 STATEN ISLAND,STATEN ISLAND,941515,138440,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54655845882474,-74.15376789875725,"(40.54655845882474, -74.15376789875725)"
475338,10/19/2006 04:59:04 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10312,1234 MOCKINGBIRD LANE,MOCKINGBIRD LANE,,,,,,STATEN ISLAND,,N/A,Pending,11/18/2006 04:59:04 PM,11/10/2006 12:04:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
504790,01/28/2007 02:22:01 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10301,52 VICTORY BOULEVARD,VICTORY BOULEVARD,VAN DUZER STREET,CORSON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,02/27/2007 02:22:01 PM,02/19/2007 12:01:16 AM,01 STATEN ISLAND,STATEN ISLAND,962516,171815,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63824241669319,-74.078310096241,"(40.63824241669319, -74.078310096241)"
449478,08/04/2006 10:55:38 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,943 WILLOWBROOK ROAD,WILLOWBROOK ROAD,CRAFTON AVENUE,FOREST HILL ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/03/2006 10:55:38 AM,08/19/2006 12:06:07 AM,02 STATEN ISLAND,STATEN ISLAND,944956,159099,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60327919747696,-74.14150669177707,"(40.60327919747696, -74.14150669177707)"
453014,08/11/2006 06:39:24 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10305, SEAVER AVENUE,SEAVER AVENUE,HYLAN BOULEVARD,LACONIA AVENUE,,,BLOCKFACE,STATEN ISLAND,,N/A,Pending,09/10/2006 06:39:24 PM,09/02/2006 12:07:10 AM,02 STATEN ISLAND,STATEN ISLAND,957866,151485,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.582428147745105,-74.09498513862574,"(40.582428147745105, -74.09498513862574)"
457169,08/24/2006 03:58:45 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10302,36 SHAW PLACE,SHAW PLACE,BURNSIDE AVENUE,DEAD END,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/07/2006 03:58:45 PM,09/08/2006 12:08:47 AM,01 STATEN ISLAND,STATEN ISLAND,947358,166152,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62264853088481,-74.13289508734262,"(40.62264853088481, -74.13289508734262)"
458126,08/28/2006 06:49:05 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10305,453 LIBERTY AVENUE,LIBERTY AVENUE,MASON AVENUE,NUGENT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/27/2006 06:49:05 PM,09/19/2006 12:05:28 AM,02 STATEN ISLAND,STATEN ISLAND,959946,151796,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.583287727371626,-74.08749804628246,"(40.583287727371626, -74.08749804628246)"
475729,10/19/2006 01:19:03 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10301,1100 CLOVE ROAD,CLOVE ROAD,SILVER LAKE PARK BOUNDARY,CLOVE LAKES PK PATH,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/18/2006 01:19:03 PM,11/10/2006 12:04:03 AM,01 STATEN ISLAND,STATEN ISLAND,954678,164874,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61916814748877,-74.1065208736386,"(40.61916814748877, -74.1065208736386)"
