CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Point,Source,Media URL
4888450,07/07/2015 01:19:00 PM,07/08/2015 01:30:28 PM,07/08/2015 01:30:28 PM,Closed,Case Resolved - SRN has been printed for assignment to Inspector Mario Oblena,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"516 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.785792261245, -122.413280060652)",Voice In,
4884910,07/06/2015 01:47:38 PM,07/06/2015 02:01:34 PM,07/06/2015 02:01:34 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2200 TURK BLVD, SAN FRANCISCO, CA, 94118",2,Anza Vista,"(37.778958972804, -122.445454474067)",Web Self Service,
4881109,07/04/2015 06:33:12 PM,07/06/2015 01:34:31 PM,07/06/2015 01:34:31 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1265 JACKSON ST, SAN FRANCISCO, CA, 94109",3,Nob Hill,"(37.794710043054, -122.415955133281)",Web Self Service,
4876215,07/02/2015 03:19:13 PM,07/06/2015 01:37:57 PM,07/06/2015 01:37:57 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"493 EDDY ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,"(37.78349317269, -122.41573067836)",Voice In,
4868537,06/30/2015 02:47:37 PM,07/06/2015 01:44:55 PM,07/06/2015 01:44:55 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"435 BRIGHT ST, SAN FRANCISCO, CA, 94132",11,Ingleside,"(37.718588953571, -122.46367066646)",Voice In,
4867176,06/30/2015 10:22:58 AM,07/06/2015 01:46:27 PM,07/06/2015 01:46:27 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"435 BRIGHT ST, SAN FRANCISCO, CA, 94132",11,Ingleside,"(37.718588953571, -122.46367066646)",Voice In,
4861055,06/27/2015 10:25:50 PM,07/06/2015 01:49:28 PM,07/06/2015 01:49:28 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"217 KEARNY ST, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,"(37.790092047247, -122.404135189079)",Web Self Service,
4861047,06/27/2015 10:14:26 PM,07/06/2015 01:49:51 PM,07/06/2015 01:49:51 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"217 KEARNY ST, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,"(37.790092047247, -122.404135189079)",Web Self Service,
4861045,06/27/2015 10:13:33 PM,07/06/2015 01:50:22 PM,07/06/2015 01:50:22 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"217 KEARNY ST, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,"(37.790092047247, -122.404135189079)",Web Self Service,
4858085,06/26/2015 02:50:28 PM,07/06/2015 01:52:08 PM,07/06/2015 01:52:08 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2107 VAN NESS AVE, SAN FRANCISCO, CA, 94109",2,Pacific Heights,"(37.795039438918, -122.42362731207)",Voice In,
4856867,06/26/2015 09:27:46 AM,07/06/2015 01:54:50 PM,07/06/2015 01:54:50 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"663 VALENCIA ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.7617313976, -122.421511935601)",Voice In,
4852845,06/24/2015 04:35:03 PM,07/06/2015 02:02:27 PM,07/06/2015 02:02:27 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"479 LOS PALMOS DR, SAN FRANCISCO, CA, 94127",7,Miraloma Park,"(37.734408438737, -122.452357004883)",Voice In,
4850004,06/23/2015 05:20:29 PM,07/06/2015 02:12:07 PM,07/06/2015 02:12:07 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"251 9TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.77444660744, -122.412250063718)",Web Self Service,
4849979,06/23/2015 05:15:08 PM,07/06/2015 02:12:46 PM,07/06/2015 02:12:46 PM,Closed,Case Resolved - Complaint has been printed and will be assigned to appropriate staff,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"251 9TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.77444660744, -122.412250063718)",Web Self Service,
4845377,06/22/2015 11:21:13 AM,07/08/2015 03:44:28 PM,07/08/2015 03:44:28 PM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will  be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"857 PERALTA AVE, SAN FRANCISCO, CA, 94110",9,Bernal Heights,"(37.738791530968, -122.408855268397)",Web Self Service,
4843144,06/21/2015 09:02:32 AM,07/06/2015 02:56:32 PM,07/06/2015 02:56:32 PM,Closed,Case Resolved - Complaint is assigned to Health Inspector Mario Oblena,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"516 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.785792261245, -122.413280060652)",Voice In,
4840028,06/19/2015 02:54:40 PM,07/09/2015 09:25:37 AM,07/09/2015 09:25:37 AM,Closed,Case Resolved - Case is printed and filed in EHB Database and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"3701 JUDAH ST, SAN FRANCISCO, CA, 94122",4,Outer Sunset,"(37.760465130516, -122.501832759405)",Web Self Service,
4825142,06/13/2015 04:50:56 PM,07/08/2015 02:51:16 PM,07/08/2015 02:51:16 PM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"516 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.785792261245, -122.413280060652)",Web Self Service,
4825051,06/13/2015 04:04:45 PM,07/08/2015 02:52:10 PM,07/08/2015 02:52:10 PM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"516 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.785792261245, -122.413280060652)",Web Self Service,
4820494,06/11/2015 04:17:05 PM,07/08/2015 03:29:42 PM,07/08/2015 03:29:42 PM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1 PUEBLO ST, SAN FRANCISCO, CA, 94134",10,Sunnydale,"(37.709117552626, -122.41670038931)",Voice In,
4819352,06/11/2015 11:03:31 AM,07/08/2015 03:34:20 PM,07/08/2015 03:34:20 PM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2201 BROADWAY, SAN FRANCISCO, CA, 94115",2,Pacific Heights,"(37.794300723351, -122.433554116421)",Web Self Service,
4804553,06/05/2015 01:08:29 PM,06/08/2015 02:49:29 PM,06/08/2015 02:49:29 PM,Closed,Case Resolved - Assigned to Senior Health Inspector Mario Oblena,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"520 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",9,Mission,"(37.764662492753, -122.417597520703)",Voice In,
4802939,06/04/2015 08:12:59 PM,07/08/2015 03:27:15 PM,07/08/2015 03:27:15 PM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"4150 CLEMENT ST, SAN FRANCISCO, CA, 94121",1,Sutro Heights,"(37.781265063933, -122.502080945175)",Web Self Service,
4800885,06/04/2015 10:38:40 AM,07/08/2015 03:57:43 PM,07/08/2015 03:57:43 PM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"354 COLUMBUS AVE, SAN FRANCISCO, CA, 94133",3,North Beach,"(37.798521129917, -122.407382279327)",Voice In,
4800211,06/04/2015 07:18:03 AM,07/08/2015 04:04:23 PM,07/08/2015 04:04:23 PM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"333 POTRERO AVE, SAN FRANCISCO, CA, 94103",10,Potrero Hill,"(37.765270145614, -122.407288245388)",Web Self Service,
4783828,05/28/2015 09:58:41 PM,06/08/2015 02:51:24 PM,06/08/2015 02:51:24 PM,Closed,Case Resolved - Assigned to Health Inspector Mario Oblena,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"516 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.785792261245, -122.413280060652)",Web Self Service,
4777534,05/26/2015 05:17:43 PM,07/09/2015 10:37:12 AM,07/09/2015 10:37:12 AM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1777 HAIGHT ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,"(37.769304421955, -122.451575363155)",Voice In,
4770927,05/23/2015 09:22:07 PM,07/09/2015 11:20:06 AM,07/09/2015 11:20:06 AM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"161 MIRAMAR AVE, SAN FRANCISCO, CA, 94112",11,Ingleside,"(37.721090455106, -122.458316931333)",Web Self Service,
4761168,05/20/2015 11:40:43 AM,07/09/2015 11:46:20 AM,07/09/2015 11:46:20 AM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"250 VALENCIA ST, SAN FRANCISCO, CA, 94103",8,Mission Dolores,"(37.76899139835, -122.422441424799)",Web Self Service,
4758982,05/19/2015 04:33:10 PM,07/09/2015 12:02:55 PM,07/09/2015 12:02:55 PM,Closed,Case Resolved - Case is printed and filed in EHB DATABASE and will be assigned to appropriate Environmental Health Branch Staff for investigation and follow up.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"561 BAKER ST, SAN FRANCISCO, CA, 94117",5,Panhandle,"(37.776293592617, -122.441652508934)",Voice In,
4745951,05/14/2015 05:00:33 PM,05/15/2015 01:29:24 PM,05/15/2015 01:29:24 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1139 MARKET ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.77964584837, -122.413171581746)",Voice In,
4735591,05/11/2015 12:21:08 PM,05/11/2015 04:42:21 PM,05/11/2015 04:42:21 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1532 GUERRERO ST, SAN FRANCISCO, CA, 94110",8,Noe Valley,"(37.746635419148, -122.422525830657)",Voice In,
4733874,05/10/2015 07:33:02 PM,05/11/2015 09:10:54 AM,05/11/2015 09:10:54 AM,Closed,"Case Transferred - Healthy Housing & Vector 
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"125 6TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.780856935758, -122.408056353633)",Voice In,
4730112,05/08/2015 05:11:50 PM,05/11/2015 04:15:10 PM,05/11/2015 04:15:10 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, PH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"516 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.785792261245, -122.413280060652)",Web Self Service,
4729934,05/08/2015 04:15:13 PM,05/11/2015 04:00:36 PM,05/11/2015 04:00:36 PM,Closed,"Case Transferred - Hotels & Shelters, DPH
 415-252-3866",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"516 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.785792261245, -122.413280060652)",Web Self Service,
4729779,05/08/2015 03:38:50 PM,05/11/2015 12:33:47 PM,05/11/2015 12:33:47 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"516 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.785792261245, -122.413280060652)",Web Self Service,
4729625,05/08/2015 02:56:33 PM,05/08/2015 03:26:20 PM,05/08/2015 03:26:20 PM,Closed,"Case Transferred - Hotels & Shelters Program, DPH
 415-252-3866",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"516 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.785792261245, -122.413280060652)",Web Self Service,
4713317,05/02/2015 12:23:10 AM,05/06/2015 04:16:02 PM,05/06/2015 04:16:02 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"125 6TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.780856935758, -122.408056353633)",Voice In,
4712520,05/01/2015 04:09:16 PM,05/06/2015 04:02:41 PM,05/06/2015 04:02:41 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"935 MENDELL ST, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.737384044584, -122.387657642069)",Voice In,
4703209,04/28/2015 01:54:48 PM,05/05/2015 04:01:57 PM,05/05/2015 04:01:57 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1777 REVERE AVE, SAN FRANCISCO, CA, 94124",10,Silver Terrace,"(37.733358710434, -122.393450098976)",Voice In,
4697331,04/26/2015 11:05:00 AM,05/05/2015 01:11:06 PM,05/05/2015 01:11:06 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"750 GONZALEZ DR, SAN FRANCISCO, CA, 94132",7,Parkmerced,"(37.718208246994, -122.480956536849)",Voice In,
4691591,04/23/2015 07:45:03 PM,05/05/2015 10:58:24 AM,05/05/2015 10:58:24 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1105 LARKIN ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,"(37.788194557935, -122.418734360383)",Voice In,
4685571,04/22/2015 12:06:30 AM,05/04/2015 04:33:17 PM,05/04/2015 04:33:17 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"207 GOUGH ST, SAN FRANCISCO, CA, 94102",5,Hayes Valley,"(37.775198463345, -122.422777168372)",Web Self Service,
4670689,04/16/2015 02:13:49 PM,04/30/2015 03:34:30 PM,04/30/2015 03:34:30 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"705 VALLEJO ST, SAN FRANCISCO, CA, 94133",3,North Beach,"(37.798359059848, -122.408997609469)",Voice In,
4649869,04/09/2015 09:54:48 AM,04/16/2015 02:38:36 PM,04/16/2015 02:38:36 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 415-252-3805",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"332 FELL ST, SAN FRANCISCO, CA, 94102",5,Hayes Valley,"(37.776005493227, -122.42345048777)",Web Self Service,
