"CASE.ID","SOURCE","DEPARTMENT","WORK.GROUP","REQUEST.TYPE","CREATION.DATE","CREATION.MONTH","CREATION.YEAR","STATUS","EXCEEDED.EST.TIMEFRAME","CLOSED.DATE","CLOSED.MONTH","CLOSED.YEAR","DAYS.TO.CLOSE","STREET.ADDRESS","ADDRESS.WITH.GEOCODE","ZIP.CODE","NEIGHBORHOOD","COUNCIL.DISTRICT","PARCEL.ID.NO","XCOORDINATE","YCOORDINATE","QUALITY.OF.SERVICE","TIMELINESS.OF..SERVICE","CUSTOMER.SERVICE"
2010393639,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/23/2010",12,2010,"RESOL","N","01/11/2011",1,2011,19,"1315 LAKE AVE","1315 LAKE AVE
Kansas City, Missouri 64109
(39.075310560000446, -94.56765048599965)",64109,"Beacon Hills",3,27251,2769499.63,1059025.04,NA,NA,NA
2010298792,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/18/2010",8,2010,"RESOL","N","09/01/2010",9,2010,14,"3516 BELL ST","3516 BELL ST
Kansas City, Missouri 64111
(39.063990538000496, -94.60610099699966)",64111,"Volker",4,130136,2758494.41,1054964.08,NA,NA,NA
2009370505,"WEB","Health","Health-Rat-","Rat Control Treatment","12/23/2009",12,2009,"RESOL","N","12/23/2009",12,2009,0,"7929 SOUTH BENTON AVE","7929 BENTON AVE
Kansas City, Missouri 64132
(38.98225108300045, -94.55419067599968)",64132,"Marlborough East",5,4902,2773392.83,1025234.11,NA,NA,NA
2010261831,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/19/2010",7,2010,"RESOL","N","07/28/2010",7,2010,9,"2845 MERSINGTON AVE","2845 MERSINGTON AVE
Kansas City, Missouri 64128
(39.073020976000464, -94.53770036199967)",64128,"Ingleside",3,23551,2778095.47,1058247.91,NA,NA,NA
2012119092,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/24/2012",8,2012,"RESOL","N","09/05/2012",9,2012,12,"5524 GARFIELD AVE","5524 GARFIELD AVE
Kansas City, Missouri 64130
(39.02591106200049, -94.56105021299965)",64130,"Blue Hills",5,147802,2771271.78,1041103.73,NA,NA,NA
2011209833,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/21/2011",10,2011,"RESOL","N","11/04/2011",11,2011,14,"2904 BALES AVE","2904 BALES AVE
Kansas City, Missouri 64128
(39.07292072600046, -94.54233023299969)",64128,"Ingleside",3,23892,2776599.88,1058223.78,5,5,5
2009371023,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/23/2009",12,2009,"RESOL","N","01/11/2010",1,2010,19,"1300 E 49TH TER","1300 49TH TER
Kansas City, Missouri 64110
(39.03713083600047, -94.57067061799967)",64110,"Eastern 49-63",5,138206,2768617.5,1045277,NA,NA,NA
2008122789,"PHONE","Health","Health-Rat-","Rat Control Treatment","05/21/2008",5,2008,"RESOL","N","06/13/2008",6,2008,23,"3616 CHESTNUT AVE","3616 CHESTNUT AVE
Kansas City, Missouri 64128
(39.059600342000465, -94.55106107699964)",64128,"Oak Park Northwest",3,28784,2774112.1,1053373.4,NA,NA,NA
2008312775,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/23/2008",12,2008,"RESOL","N","01/09/2009",1,2009,17,"7311 WASHINGTON ST","7311 WASHINGTON ST
Kansas City, Missouri 64114
(38.995330640000475, -94.59519003499969)",64114,"Ward Parkway",4,111018,2761747.5,1029965.2,NA,NA,NA
2008312939,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/23/2008",12,2008,"RESOL","N","01/09/2009",1,2009,17,"2421 BALES AVE","2421 BALES AVE
Kansas City, Missouri 64127
(39.08193042200048, -94.54164001599969)",64127,"Washington Wheatley",3,17254,2776968.6,1061499.9,NA,NA,NA
2012096238,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/18/2012",7,2012,"RESOL","N","07/25/2012",7,2012,7,"2302 MYRTLE AVE","2302 MYRTLE AVE
Kansas City, Missouri 64127
(39.08359086100046, -94.5358209909997)",64127,"East Community Team South",3,16933,2778454.27,1062108.72,NA,NA,NA
2007147177,"PHONE","Health","Health-Rat-","Rat Control Education","10/24/2007",10,2007,"RESOL","N","10/24/2007",10,2007,0,"4232 WABASH AVE","4232 WABASH AVE
Kansas City, Missouri 64130
(39.04869053300047, -94.55511019799968)",64130,"Ivanhoe Southeast",3,137032,2772966.1,1049402,NA,NA,NA
2011235907,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/22/2011",12,2011,"RESOL","N","12/29/2011",12,2011,7,"2546 PARK AVE","2546 PARK AVE
Kansas City, Missouri 64127
(39.07915111700049, -94.55584074399968)",64127,"Wendell Phillips",3,14580,2772764.2,1060494,NA,NA,NA
2011119792,"PHONE","Health","Health-Rat-","Rat Control Treatment","05/12/2011",5,2011,"RESOL","N","05/25/2011",5,2011,13,"403 QUINCY AVE","403 QUINCY AVE
Kansas City, Missouri 64124
(39.108790125000496, -94.5224003569997)",64124,"South Indian Mound",4,45017,2782439.46,1071276.36,5,5,3
2010248880,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/08/2010",7,2010,"RESOL","N","07/13/2010",7,2010,5,"2403 E 49TH ST","2403 49TH ST
Kansas City, Missouri 64130
(39.03744080000047, -94.5565205909997)",64130,"Blue Hills",3,138960,2772635.25,1045210.93,NA,NA,NA
2010393228,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/22/2010",12,2010,"RESOL","N","01/11/2011",1,2011,20,"4011 CHESTNUT AVE","4011 CHESTNUT AVE
Kansas City, Missouri 64130
(39.052860643000486, -94.55140100099965)",64130," ",NA,0,0,0,NA,NA,NA
2011132578,"PHONE","Health","Health-Rat-","Rat Control Treatment","06/02/2011",6,2011,"RESOL","N","06/10/2011",6,2011,8,"2025 KANSAS AVE","2025 KANSAS AVE
Kansas City, Missouri 64127
(39.08727009900048, -94.54848111699965)",64127,"Washington Wheatley",3,15660,2775030.8,1063444.57,NA,NA,NA
2009369226,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/22/2009",12,2009,"RESOL","N","12/30/2009",12,2009,8,"401 E 78TH ST","401 78TH ST
Kansas City, Missouri 64131
(38.98645000100049, -94.58475035699968)",64131,"Tower Homes",4,117875,2764565.7,1026657.1,NA,NA,NA
2014071957,"PHONE","Health","Health-Rat-","Rat Control Treatment","06/09/2014",6,2014,"OPEN","N","",NA,NA,NA,"4138 FLORA AVE","4138 FLORA AVE
Kansas City, Missouri 64110
(39.05092199000046, -94.56665539399967)",64110,"Ivanhoe Southwest",3,136269,2769705.82,1050215.14,NA,NA,NA
2008311456,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/22/2008",12,2008,"RESOL","N","01/09/2009",1,2009,18,"5725 EUCLID AVE","5725 EUCLID AVE
Kansas City, Missouri 64130
(39.02206013500046, -94.56243064699964)",64130,"Blue Hills",5,148035,2771065.9,1039695,NA,NA,NA
2008312229,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/22/2008",12,2008,"RESOL","N","01/09/2009",1,2009,18,"4138 COLLEGE AVE","4138 COLLEGE AVE
Kansas City, Missouri 64130
(39.050190804000465, -94.54577094899969)",64130,"Oak Park Southeast",3,30320,2775617.8,1049945.1,NA,NA,NA
2007040368,"PHONE","Health","Health-Rat-","Rat Control Education","05/02/2007",5,2007,"RESOL","N","05/04/2007",5,2007,2,"1420 E 66TH TER","1420 66TH TER
Kansas City, Missouri 64131
(39.00671058100045, -94.56941002199966)",64131,"Neighbors United For Action",5,105571,2768986.4,1034190,NA,NA,NA
2010391271,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/21/2010",12,2010,"RESOL","N","12/29/2010",12,2010,8,"4446 AGNES AVE","4446 AGNES AVE
Kansas City, Missouri 64130
(39.044560753000496, -94.5495400639997)",64130,"Oak Park Southwest",3,34580,2774543.13,1047894.8,NA,NA,NA
2009367181,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/21/2009",12,2009,"RESOL","N","12/30/2009",12,2009,9,"1140 E 66TH ST","1140 66TH ST
Kansas City, Missouri 64131
(39.008380238000484, -94.5728311479997)",64131,"Neighbors United For Action",5,105374,2768015.83,1034845.87,NA,NA,NA
2009367962,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/21/2009",12,2009,"RESOL","N","01/11/2010",1,2010,21,"664 W 70TH TER","664 70TH TER
Kansas City, Missouri 64113
(39.00073023600049, -94.60019094099965)",64113,"Armour Fields",4,109660,2760237.1,1032030.9,NA,NA,NA
2008311266,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/21/2008",12,2008,"RESOL","N","01/09/2009",1,2009,19,"6219 AGNES AVE","6219 AGNES AVE
Kansas City, Missouri 64130
(39.013360402000444, -94.55146091899968)",64130,"South Town Fork Creek",5,1363,2774181.6,1036521.44,NA,NA,NA
2012172877,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/20/2012",12,2012,"RESOL","N","01/08/2013",1,2013,19,"3731 BENTON BLVD","3731 BENTON BLVD
Kansas City, Missouri 64128
(39.05761035000046, -94.54656026199967)",64128,"Oak Park Northwest",3,29129,2775595.26,1052639.51,NA,NA,NA
2012039443,"PHONE","Health","Health-Rat-","Rat Control Treatment","03/29/2012",3,2012,"RESOL","N","04/05/2012",4,2012,7,"5542 BONITA AVE","5542 BONITA AVE
Kansas City, Missouri 64128
(39.073840248000465, -94.51837082599968)",64128,"South Blue Valley",3,21594,2783484.68,1058621.27,5,5,5
2009009902,"PHONE","Health","Health-Rat-","Rat Control Treatment","01/13/2009",1,2009,"RESOL","N","01/23/2009",1,2009,10,"5020 E 6TH ST","5020 6TH ST
Kansas City, Missouri 64124
(39.10438034000049, -94.5224003569997)",64124,"Lykins",3,7555,2782351.28,1069772.85,NA,NA,NA
2012173197,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/21/2012",12,2012,"RESOL","N","01/08/2013",1,2013,18,"2622 LOCKRIDGE ST","2622 LOCKRIDGE ST
Kansas City, Missouri 64128
(39.07598003600049, -94.5514505489997)",64128,"Santa Fe",3,24508,2774106.1,1059447.07,NA,NA,NA
2007189338,"PHONE","Health","Health-Rat-","Rat Control Education","12/20/2007",12,2007,"RESOL","N","12/24/2007",12,2007,4,"2535 COLLEGE AVE","2535 COLLEGE AVE
Kansas City, Missouri 64127
(39.07922025400046, -94.54450113399969)",64127,"Washington Wheatley",3,16723,2776176.86,1060497.26,NA,NA,NA
2007188713,"PHONE","Health","Health-Rat-","Rat Control Education","12/20/2007",12,2007,"RESOL","N","12/20/2007",12,2007,0,"2712 E 26TH ST","2712 26TH ST
Kansas City, Missouri 64127
(39.07884000100046, -94.55064049399965)",64127,"Washington Wheatley",3,16403,2774398.8,1060434.9,NA,NA,NA
2007139791,"PHONE","Health","Health-Rat-","Rat Control Education","10/12/2007",10,2007,"RESOL","N","10/16/2007",10,2007,4,"8136 OAK ST","8136 OAK ST
Kansas City, Missouri 64114
(38.97961005200045, -94.5855408219997)",64114,"Waldo Homes",4,119082,2764292.1,1024247,NA,NA,NA
2008148803,"PHONE","Health","Health-Rat-","Rat Control Treatment","06/18/2008",6,2008,"RESOL","N","07/07/2008",7,2008,19,"3027 E 60TH ST","3027 60TH ST
Kansas City, Missouri 64130
(39.01742104600049, -94.54997101799967)",64130,"South Town Fork Creek",5,974,2774505.7,1037910.7,NA,NA,NA
2010199091,"VOICE","Health","Health-Rat-","Rat Control Treatment","05/28/2010",5,2010,"RESOL","N","06/09/2010",6,2010,12,"2630 MONROE AVE","2630 MONROE AVE
Kansas City, Missouri 64127
(39.0773408820005, -94.53981019199966)",64127,"Washington Wheatley",3,17521,2777310.75,1059833.4,NA,NA,NA
2011088200,"PHONE","Health","Health-Rat-","Rat Control Treatment","04/08/2011",4,2011,"RESOL","N","04/22/2011",4,2011,14,"649 W 70TH ST","649 70TH ST
Kansas City, Missouri 64113
(39.00170045700048, -94.59939010499966)",64113,"Armour Fields",6,109653,2760515.87,1032206.55,NA,NA,NA
2012065463,"PHONE","Health","Health-Rat-","Rat Control Treatment","05/17/2012",5,2012,"RESOL","N","05/24/2012",5,2012,7,"1734 CORRINGTON AVE","1734 CORRINGTON AVE
Kansas City, Missouri 64126
(39.08866090400045, -94.49895025899968)",64126,"East Blue Valley",3,20805,2788904.69,1063953.22,NA,NA,NA
2009237115,"PHONE","Health","Health-Rat-","Rat Control Treatment","08/27/2009",8,2009,"RESOL","N","09/25/2009",9,2009,29,"126 E 70TH ST","126 70TH ST
Kansas City, Missouri 64113
(39.00156103100045, -94.58658018099965)",64113,"Armour Hills",4,112147,2764124.35,1032318.86,NA,NA,NA
2012171561,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/18/2012",12,2012,"RESOL","N","12/26/2012",12,2012,8,"3600 FLORA AVE","3600 FLORA AVE
Kansas City, Missouri 64109
(39.06110061400045, -94.56598082899967)",64109,"Linwood Homeowners-Ivanhoe",3,134463,2769878.06,1053918.74,NA,NA,NA
2012171596,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/18/2012",12,2012,"RESOL","N","12/26/2012",12,2012,8,"2456 OLIVE ST","2456 OLIVE ST
Kansas City, Missouri 64127
(39.08094061100047, -94.55457092899968)",64127,"Wendell Phillips",3,14158,2773124.94,1061145.79,NA,NA,NA
2008168602,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/08/2008",7,2008,"RESOL","N","07/25/2008",7,2008,17,"2736 BROOKLYN AVE","2736 BROOKLYN AVE
Kansas City, Missouri 64109
(39.07591089900046, -94.55718084899968)",64109,"Key Coalition",3,26689,2772374.3,1059315.6,NA,NA,NA
2012171936,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/18/2012",12,2012,"RESOL","N","12/26/2012",12,2012,8,"6629 BALES AVE","6629 BALES AVE
Kansas City, Missouri 64132
(39.00623008000048, -94.54598066399967)",64132,"Swope Park Campus",5,1950,2775728.9,1033939.67,NA,NA,NA
2009364869,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/18/2009",12,2009,"RESOL","N","12/21/2009",12,2009,3,"7601 E 76TH ST","7601 76TH ST
Kansas City, Missouri 64138
(38.98638086300048, -94.49987093299967)",64138,"Park Farms",5,53663,2788735.7,1026608.7,NA,NA,NA
2008309108,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/18/2008",12,2008,"RESOL","N","01/09/2009",1,2009,22,"2034 QUINCY AVE","2034 QUINCY AVE
Kansas City, Missouri 64127
(39.085780198000464, -94.52325074199968)",64127,"East Community Team North",3,17908,2782021.12,1062903.66,NA,NA,NA
2011122483,"PHONE","Health","Health-Rat-","Rat Control Treatment","05/17/2011",5,2011,"RESOL","Y","06/14/2011",6,2011,28,"4510 E 47TH ST","4510 47TH ST
Kansas City, Missouri 64130
(39.040210887000455, -94.53174075899966)",64130,"Vineyard",3,33148,2779666.79,1046392.93,NA,NA,NA
2008192855,"WEB","Health","Health-Rat-","Rat Control Treatment","08/03/2008",8,2008,"RESOL","N","08/06/2008",8,2008,3,"720 E 72ND ST","720 72ND ST
Kansas City, Missouri 64131
(38.99714087600046, -94.57895091899968)",64131,"Tower Homes",4,113136,2766273.1,1030727.9,NA,NA,NA
2008309643,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/18/2008",12,2008,"RESOL","N","01/09/2009",1,2009,22,"4609 E 43RD TER","4609 43RD TER
Kansas City, Missouri 64130
(39.04658070400046, -94.5304202429997)",64130,"Vineyard",3,32787,2780090.56,1048522.79,NA,NA,NA
2008309565,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/18/2008",12,2008,"RESOL","N","12/22/2008",12,2008,4,"3512 CHESTNUT AVE","3512 CHESTNUT AVE
Kansas City, Missouri 64128
(39.06207083600049, -94.5509204979997)",64128,"Oak Park Northwest",3,28629,2774151.3,1054274,NA,NA,NA
2007193365,"PHONE","Health","Health-Rat-","Rat Control Education","12/27/2007",12,2007,"RESOL","N","12/27/2007",12,2007,0,"7305 E 108TH TER","7305 108TH TER
Kansas City, Missouri 64134
(38.92947078900045, -94.50432104699968)",64134,"Ruskin Heights",6,59140,2787408.2,1005909.6,NA,NA,NA
2007186642,"PHONE","Health","Health-Rat-","Rat Control Education","12/18/2007",12,2007,"RESOL","N","12/18/2007",12,2007,0,"2416 E 53RD ST","2416 53RD ST
Kansas City, Missouri 64130
(39.03018026900048, -94.55643071299966)",64130,"Blue Hills",5,145400,2772678.4,1042737.4,NA,NA,NA
2009340247,"PHONE","Health","Health-Rat-","Rat Control Treatment","11/25/2009",11,2009,"RESOL","N","12/08/2009",12,2009,13,"4039 COLLEGE AVE","4039 COLLEGE AVE
Kansas City, Missouri 64130
(39.0519307510005, -94.54568106999966)",64130,"Oak Park Southeast",3,29441,2775826.46,1050571.16,NA,NA,NA
2007187219,"PHONE","Health","Health-Rat-","Rat Control Education","12/18/2007",12,2007,"RESOL","N","12/18/2007",12,2007,0,"7419 PROSPECT AVE","7419 PROSPECT AVE
Kansas City, Missouri 64132
(38.99155000200045, -94.55725113799969)",64132,"Noble And Gregory Ridge",5,3715,2772544.9,1028592,NA,NA,NA
2007186841,"PHONE","Health","Health-Rat-","Rat Control Education","12/18/2007",12,2007,"RESOL","N","12/18/2007",12,2007,0,"4220 PARK AVE","4220 PARK AVE
Kansas City, Missouri 64130
(39.049380750000466, -94.55740093499969)",64130," ",NA,0,0,0,NA,NA,NA
2012014293,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/03/2012",2,2012,"RESOL","N","02/09/2012",2,2012,6,"2801 ELMWOOD AVE","2801 ELMWOOD AVE
Kansas City, Missouri 64128
(39.07436108000047, -94.52956063999966)",64128,"East Community Team South",3,22096,2780430.72,1058746.48,NA,NA,NA
2012171256,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/17/2012",12,2012,"RESOL","N","12/21/2012",12,2012,4,"4545 MAIN ST","4545 MAIN ST
Kansas City, Missouri 64111
(39.044060663000494, -94.58681063799969)",64111,"Southmoreland",4,139719,2764182.63,1047708.58,NA,NA,NA
2011122404,"PHONE","Health","Health-Rat-","Rat Control Treatment","05/17/2011",5,2011,"RESOL","N","05/17/2011",5,2011,0,"628 W 67TH ST","628 67TH ST
Kansas City, Missouri 64113
(39.007450347000486, -94.59771007699965)",64113,"Armour Fields",6,109330,2760922.06,1034482.75,NA,NA,NA
2008189010,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/29/2008",7,2008,"RESOL","N","08/19/2008",8,2008,21,"4105 BELLEFONTAINE AVE","4105 BELLEFONTAINE AVE
Kansas City, Missouri 64130
(39.051300452000476, -94.54809049299968)",64130,"Oak Park Southwest",3,30299,2775136.23,1050341.25,NA,NA,NA
2009363968,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/17/2009",12,2009,"RESOL","N","12/21/2009",12,2009,4,"3108 BROOKLYN AVE","3108 BROOKLYN AVE
Kansas City, Missouri 64109
(39.069630960000495, -94.55749081299967)",64109,"Key Coalition",3,126232,2772291.28,1057025.73,NA,NA,NA
2011060086,"PHONE","Health","Health-Rat-","Rat Control Treatment","03/08/2011",3,2011,"RESOL","N","03/17/2011",3,2011,9,"5944 CYPRESS PL","5944 CYPRESS PL
Kansas City, Missouri 64130
(39.01695091500045, -94.53373074999968)",64130,"Swope Parkway-Elmwood",5,226,2779048.17,1037837.05,NA,NA,NA
2007172582,"PHONE","Health","Health-Rat-","Rat Control Education","11/30/2007",11,2007,"RESOL","N","11/30/2007",11,2007,0,"6215 SOUTH BENTON AVE","6215 BENTON AVE
Kansas City, Missouri 64130
(39.013530941000454, -94.55261089699968)",64130,"South Town Fork Creek",5,1188,2773852,1036570.2,NA,NA,NA
2008308575,"PHONE","Health","Health-Rat-","Rat Control Treatment","12/17/2008",12,2008,"RESOL","N","01/09/2009",1,2009,23,"1612 LISTER AVE","1612 LISTER AVE
Kansas City, Missouri 64127
(39.09183083300047, -94.52681014199965)",64127,"East Community Team North",3,8708,2781008.62,1065115.98,NA,NA,NA
2007121471,"PHONE","Health","Health-Rat-","Rat Control Education","09/18/2007",9,2007,"RESOL","N","09/18/2007",9,2007,0,"720 VAN BRUNT BLVD","720 VAN BRUNT BLVD
Kansas City, Missouri 64124
(39.10278097200046, -94.52586066199967)",64124,"Lykins",3,7925,2781270.38,1069096.13,NA,NA,NA
2011138090,"PHONE","Health","Health-Rat-","Rat Control Treatment","06/13/2011",6,2011,"RESOL","N","06/28/2011",6,2011,15,"3010 E MEYER BLVD","3010 MEYER BLVD
Kansas City, Missouri 64132
(39.0079101070005, -94.55124083299967)",64132,"Swope Park Campus",5,1889,2774165.31,1034672.14,NA,NA,NA
2007185912,"PHONE","Health","Health-Rat-","Rat Control Education","12/17/2007",12,2007,"RESOL","N","12/17/2007",12,2007,0,"1418 HARDESTY AVE","1418 HARDESTY AVE
Kansas City, Missouri 64127
(39.09501113200048, -94.5192903469997)",64127,"West Blue Valley",3,9158,2783141.8,1066232.2,NA,NA,NA
2007186246,"PHONE","Health","Health-Rat-","Rat Control Education","12/17/2007",12,2007,"RESOL","N","12/17/2007",12,2007,0,"4006 Chestnut Ave","4006 Chestnut Ave
Kansas City, Missouri 64130
(39.05313027700049, -94.55139062999967)",64130," ",NA,0,0,0,NA,NA,NA
2011220981,"PHONE","Health","Health-Rat-","Rat Control Treatment","11/15/2011",11,2011,"RESOL","N","12/01/2011",12,2011,16,"2212 OAKLEY AVE","2212 OAKLEY AVE
Kansas City, Missouri 64127
(39.08449079400049, -94.51753081199968)",64127,"South Blue Valley",3,18033,2783636.91,1062435.08,NA,NA,NA
2007185663,"PHONE","Health","Health-Rat-","Rat Control Education","12/17/2007",12,2007,"RESOL","N","12/17/2007",12,2007,0,"6810 E 17TH ST","6810 17TH ST
Kansas City, Missouri 64126
(39.09003096800046, -94.50300053099966)",64126,"East Blue Valley",3,7136,2787866.63,1064546.16,NA,NA,NA
2011159995,"PHONE","Health","Health-Rat-","Rat Control Treatment","07/21/2011",7,2011,"RESOL","N","08/09/2011",8,2011,19,"2323 MONTGALL AVE","2323 MONTGALL AVE
Kansas City, Missouri 64127
(39.08364040900045, -94.55101037599968)",64127,"Washington Wheatley",3,16298,2774316.03,1062116.02,NA,NA,NA
2008249924,"PHONE","Health","Health-Rat-","Rat Control Treatment","10/07/2008",10,2008,"RESOL","N","11/03/2008",11,2008,27,"4409 E 38TH ST","4409 38TH ST
Kansas City, Missouri 64128
(39.056541032000496, -94.53228002599968)",64128,"Knoches Park",3,31247,2779538.93,1052171.66,NA,NA,NA
2011233845,"WEB","Health","Health-Rat-","Rat Control Treatment","12/16/2011",12,2011,"RESOL","N","12/27/2011",12,2011,11,"3827 E 9TH ST","3827 9TH ST
Kansas City, Missouri 64127
(39.0897631040005, -94.53924786699969)",64127,"Lykins",3,10072,2778463.23,1068724.58,NA,NA,NA
2012021979,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/23/2012",2,2012,"RESOL","N","03/07/2012",3,2012,13,"6847 CHESTNUT AVE","6847 CHESTNUT AVE
Kansas City, Missouri 64132
(39.0016900870005, -94.55435084299967)",64132,"Self Help Neighborhood Council",5,2899,2773348.72,1032275.43,4,4,4
